Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds),amount,case_len,country,cpv,cpv_division,electronic,framework_agr,t_type
2021191890,5,Variant 3,3,14.04.2021 00:00:00,31.08.2026 00:00:00,"5 years, 140 days",169776000000,986720.0,4,IT,80110000,80,N,N,S
2022207867,5,Variant 3,3,14.04.2022 00:00:00,31.08.2027 00:00:00,"5 years, 140 days",169776000000,1384620.0,4,IT,55321000,55,N,N,S
2016136740,8,Variant 19,19,15.04.2016 00:00:00,31.08.2021 00:00:00,"5 years, 139 days",169689600000,4970568.64,7,IT,55512000,55,N,N,S
2017458124,5,Variant 3,3,13.11.2017 00:00:00,31.03.2023 00:00:00,"5 years, 138 days",169686000000,1605407.66,4,IT,90620000,90,N,N,S
2017106814,6,Variant 1,1,17.03.2017 00:00:00,31.07.2022 00:00:00,"5 years, 136 days",169513200000,1035000.0,5,IT,55523100,55,N,N,S
2016288527,6,Variant 1,1,18.08.2016 00:00:00,31.12.2021 00:00:00,"5 years, 136 days",169434000000,150000.0,5,IT,66600000,66,N,N,S
2017193922,7,Variant 7,7,18.05.2017 00:00:00,30.09.2022 00:00:00,"5 years, 136 days",169430400000,9525000.0,12,IT,66510000,66,N,N,S
2021178515,5,Variant 3,3,07.04.2021 00:00:00,19.08.2026 00:00:00,"5 years, 135 days",169344000000,3286015.67,4,IT,80410000,80,N,N,S
2019136559,6,Variant 2,2,20.03.2019 00:00:00,31.07.2024 00:00:00,"5 years, 134 days",169340400000,,5,IT,90910000,90,N,N,S
2019396640,6,Variant 2,2,21.08.2019 00:00:00,31.12.2024 00:00:00,"5 years, 134 days",169261200000,1030000.0,5,IT,66600000,66,N,N,S
202089986,6,Variant 2,2,19.02.2020 00:00:00,30.06.2025 00:00:00,"5 years, 132 days",169167600000,,5,IT,55524000,55,N,N,S
2018368531,6,Variant 2,2,22.08.2018 00:00:00,31.12.2023 00:00:00,"5 years, 132 days",169088400000,3024345.0,5,IT,85311200,85,Y,N,S
2018372611,6,Variant 2,2,22.08.2018 00:00:00,31.12.2023 00:00:00,"5 years, 132 days",169088400000,6281600.0,5,IT,90511100,90,N,N,S
2016296126,6,Variant 2,2,24.08.2016 00:00:00,31.12.2021 00:00:00,"5 years, 130 days",168915600000,,5,IT,85320000,85,N,N,S
202141740,6,Variant 1,1,22.01.2021 00:00:00,31.05.2026 00:00:00,"5 years, 129 days",168908400000,2225600.0,5,IT,98380000,98,N,N,S
2019403109,6,Variant 1,1,26.08.2019 00:00:00,31.12.2024 00:00:00,"5 years, 129 days",168829200000,4540000.0,5,IT,66510000,66,N,N,S
2020404476,5,Variant 3,3,25.08.2020 00:00:00,31.12.2025 00:00:00,"5 years, 129 days",168829200000,1116500.0,4,IT,66510000,66,N,N,S
2022227862,7,Variant 84,84,26.04.2022 00:00:00,31.08.2027 00:00:00,"5 years, 128 days",168739200000,,7,IT,80110000,80,,N,S
2019252673,6,Variant 2,2,28.05.2019 00:00:00,30.09.2024 00:00:00,"5 years, 127 days",168652800000,95162865.13,5,IT,90511000,90,N,N,S
2021215918,5,Variant 3,3,27.04.2021 00:00:00,31.08.2026 00:00:00,"5 years, 127 days",168652800000,963900.0,4,IT,60130000,60,N,N,S
2019206465,6,Variant 1,1,30.04.2019 00:00:00,31.08.2024 00:00:00,"5 years, 125 days",168480000000,,5,IT,55524000,55,N,N,S
2017343912,5,Variant 3,3,30.08.2017 00:00:00,31.12.2022 00:00:00,"5 years, 124 days",168397200000,1320000.0,4,IT,66600000,66,N,N,S
2019103074,6,Variant 2,2,28.02.2019 00:00:00,30.06.2024 00:00:00,"5 years, 123 days",168390000000,282305.0,5,IT,66600000,66,N,N,S
2018382824,6,Variant 2,2,31.08.2018 00:00:00,31.12.2023 00:00:00,"5 years, 123 days",168310800000,134584.2,5,IT,79940000,79,Y,N,S
2021446097,5,Variant 3,3,31.08.2021 00:00:00,31.12.2026 00:00:00,"5 years, 123 days",168310800000,297500.0,4,IT,66600000,66,N,N,S
2021446389,5,Variant 3,3,31.08.2021 00:00:00,31.12.2026 00:00:00,"5 years, 123 days",168310800000,4265000.0,4,IT,66510000,66,N,N,S
2017172311,6,Variant 1,1,03.05.2017 00:00:00,31.08.2022 00:00:00,"5 years, 121 days",168134400000,577000.0,5,IT,55524000,55,N,N,S
2018195621,6,Variant 1,1,03.05.2018 00:00:00,31.08.2023 00:00:00,"5 years, 121 days",168134400000,4227816.92,5,IT,55524000,55,N,N,S
2021173415,5,Variant 3,3,02.04.2021 00:00:00,31.07.2026 00:00:00,"5 years, 121 days",168134400000,16077600.0,4,IT,55320000,55,N,N,S
2016118766,7,Variant 7,7,04.04.2016 00:00:00,31.07.2021 00:00:00,"5 years, 119 days",167961600000,,6,IT,66510000,66,,N,S
2016122509,6,Variant 1,1,05.04.2016 00:00:00,31.07.2021 00:00:00,"5 years, 118 days",167875200000,3120900.0,5,IT,55512000,55,,N,S
2021458080,5,Variant 3,3,07.09.2021 00:00:00,31.12.2026 00:00:00,"5 years, 116 days",167706000000,5492500.0,8,IT,66510000,66,N,N,S
2017400910,6,Variant 1,1,09.10.2017 00:00:00,31.01.2023 00:00:00,"5 years, 115 days",167619600000,435152.0,5,IT,98341140,98,N,N,S
2017180143,6,Variant 1,1,09.05.2017 00:00:00,31.08.2022 00:00:00,"5 years, 115 days",167616000000,3410654.0,5,IT,80110000,80,N,N,S
2016317670,6,Variant 1,1,09.09.2016 00:00:00,31.12.2021 00:00:00,"5 years, 114 days",167533200000,,5,IT,90500000,90,N,N,S
2021463899,6,Variant 2,2,09.09.2021 00:00:00,31.12.2026 00:00:00,"5 years, 114 days",167533200000,8936000.0,5,IT,85312400,85,N,N,S
2022257473,5,Variant 5,5,10.05.2022 00:00:00,31.08.2027 00:00:00,"5 years, 114 days",167529600000,,5,IT,55321000,55,,N,S
2018400115,6,Variant 1,1,10.09.2018 00:00:00,31.12.2023 00:00:00,"5 years, 113 days",167446800000,,5,IT,55524000,55,N,N,S
2018163119,6,Variant 1,1,10.04.2018 00:00:00,31.07.2023 00:00:00,"5 years, 113 days",167443200000,1383623.6,5,IT,85312110,85,N,N,S
2017363999,6,Variant 1,1,12.09.2017 00:00:00,31.12.2022 00:00:00,"5 years, 111 days",167274000000,2407295.12,5,IT,15331100,15,N,N,U
2019438871,6,Variant 1,1,14.09.2019 00:00:00,31.12.2024 00:00:00,"5 years, 110 days",167187600000,567500.0,5,IT,66510000,66,Y,N,S
2018164931,6,Variant 2,2,13.04.2018 00:00:00,31.07.2023 00:00:00,"5 years, 110 days",167184000000,1840462.5,5,IT,60130000,60,N,N,S
2021191915,5,Variant 3,3,14.04.2021 00:00:00,31.07.2026 00:00:00,"5 years, 109 days",167097600000,2099612.5,4,IT,55523100,55,N,N,S
2016325675,6,Variant 1,1,15.09.2016 00:00:00,31.12.2021 00:00:00,"5 years, 108 days",167014800000,,5,IT,66500000,66,,N,S
2017368864,6,Variant 2,2,15.09.2017 00:00:00,31.12.2022 00:00:00,"5 years, 108 days",167014800000,7903358.66,5,IT,90500000,90,N,N,S
2018119690,6,Variant 1,1,15.03.2018 00:00:00,30.06.2023 00:00:00,"5 years, 107 days",167007600000,495630.0,5,IT,66510000,66,N,Y,S
2016171748,6,Variant 1,1,17.05.2016 00:00:00,31.08.2021 00:00:00,"5 years, 107 days",166924800000,2532500.0,5,IT,55524000,55,N,N,S
2018119707,6,Variant 1,1,16.03.2018 00:00:00,30.06.2023 00:00:00,"5 years, 106 days",166921200000,5015197.16,5,IT,90511100,90,N,N,S
2018216345,5,Variant 4,4,18.05.2018 00:00:00,31.08.2023 00:00:00,"5 years, 106 days",166838400000,672375.0,5,IT,60130000,60,N,N,S
2018216347,5,Variant 4,4,18.05.2018 00:00:00,31.08.2023 00:00:00,"5 years, 106 days",166838400000,439858.26,5,IT,60130000,60,N,N,S
2018216349,6,Variant 1,1,18.05.2018 00:00:00,31.08.2023 00:00:00,"5 years, 106 days",166838400000,221214.58,5,IT,60140000,60,N,N,S
2018216367,6,Variant 1,1,18.05.2018 00:00:00,31.08.2023 00:00:00,"5 years, 106 days",166838400000,294151.0,5,IT,60130000,60,N,N,S
2020184407,6,Variant 1,1,17.04.2020 00:00:00,31.07.2025 00:00:00,"5 years, 106 days",166838400000,1428570.0,5,IT,85312110,85,N,N,S
2018409083,6,Variant 1,1,18.09.2018 00:00:00,31.12.2023 00:00:00,"5 years, 105 days",166755600000,1355000.0,5,IT,66510000,66,N,N,S
2018172015,6,Variant 1,1,18.04.2018 00:00:00,31.07.2023 00:00:00,"5 years, 105 days",166752000000,,5,IT,85320000,85,N,N,S
2019238602,6,Variant 1,1,21.05.2019 00:00:00,31.08.2024 00:00:00,"5 years, 104 days",166665600000,3430680.35,5,IT,80410000,80,N,N,W
2021261384,5,Variant 3,3,20.05.2021 00:00:00,31.08.2026 00:00:00,"5 years, 104 days",166665600000,1476688.85,4,IT,55512000,55,N,N,S
2017108032,5,Variant 3,3,21.03.2017 00:00:00,30.06.2022 00:00:00,"5 years, 101 days",166489200000,1320000.0,4,IT,66600000,66,N,N,S
2017379305,7,Variant 7,7,22.09.2017 00:00:00,31.12.2022 00:00:00,"5 years, 101 days",166410000000,510000.0,6,IT,66510000,66,N,N,S
2021486836,5,Variant 3,3,22.09.2021 00:00:00,31.12.2026 00:00:00,"5 years, 101 days",166410000000,815000.0,4,IT,66510000,66,N,N,S
2016180626,5,Variant 3,3,23.05.2016 00:00:00,31.08.2021 00:00:00,"5 years, 101 days",166406400000,,4,IT,85320000,85,,N,S
2017519177,6,Variant 1,1,21.12.2017 00:00:00,31.03.2023 00:00:00,"5 years, 100 days",166402800000,3340725.0,5,IT,66510000,66,N,N,S
2020454086,6,Variant 1,1,23.09.2020 00:00:00,31.12.2025 00:00:00,"5 years, 100 days",166323600000,304500.0,5,IT,66600000,66,N,N,S
2020454264,6,Variant 1,1,23.09.2020 00:00:00,31.12.2025 00:00:00,"5 years, 100 days",166323600000,657250.0,5,IT,66510000,66,N,N,S
2018132653,6,Variant 2,2,23.03.2018 00:00:00,30.06.2023 00:00:00,"5 years, 99 days",166316400000,4697329.2,5,IT,55523100,55,N,N,S
2016181797,14,Variant 41,41,25.05.2016 00:00:00,31.08.2021 00:00:00,"5 years, 99 days",166233600000,,14,IT,55524000,55,,N,S
2021326292,5,Variant 3,3,24.06.2021 00:00:00,30.09.2026 00:00:00,"5 years, 99 days",166233600000,4086000.0,4,IT,85312400,85,N,N,S
2018420418,6,Variant 1,1,26.09.2018 00:00:00,31.12.2023 00:00:00,"5 years, 97 days",166064400000,740000.0,5,IT,66510000,66,N,N,S
2018423622,5,Variant 5,5,26.09.2018 00:00:00,31.12.2023 00:00:00,"5 years, 97 days",166064400000,2817121.86,5,IT,55524000,55,,N,S
2018134856,6,Variant 2,2,26.03.2018 00:00:00,30.06.2023 00:00:00,"5 years, 97 days",166060800000,5252500.0,5,IT,55523100,55,N,N,S
202097041,5,Variant 3,3,25.02.2020 00:00:00,31.05.2025 00:00:00,"5 years, 96 days",166057200000,775000.0,4,IT,90510000,90,N,N,S
2017385257,6,Variant 2,2,27.09.2017 00:00:00,31.12.2022 00:00:00,"5 years, 96 days",165978000000,596042.6,5,IT,98371110,98,N,N,S
2018135165,6,Variant 1,1,27.03.2018 00:00:00,30.06.2023 00:00:00,"5 years, 96 days",165974400000,880000.0,5,IT,66510000,66,N,N,S
2016342194,6,Variant 2,2,28.09.2016 00:00:00,31.12.2021 00:00:00,"5 years, 95 days",165891600000,845000.0,5,IT,90910000,90,N,N,S
2018427205,6,Variant 2,2,28.09.2018 00:00:00,31.12.2023 00:00:00,"5 years, 95 days",165891600000,437500.0,5,IT,66510000,66,N,N,S
2018231996,6,Variant 1,1,29.05.2018 00:00:00,31.08.2023 00:00:00,"5 years, 95 days",165888000000,899775.0,5,IT,60130000,60,N,N,S
2020463182,6,Variant 2,2,29.09.2020 00:00:00,31.12.2025 00:00:00,"5 years, 94 days",165805200000,,5,IT,55321000,55,N,N,S
2019466734,6,Variant 1,1,01.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 93 days",165718800000,765500.0,5,IT,72300000,72,N,N,S
2020466893,6,Variant 1,1,30.09.2020 00:00:00,31.12.2025 00:00:00,"5 years, 93 days",165718800000,3011328.5,5,IT,92500000,92,N,N,S
2021281171,6,Variant 1,1,01.06.2021 00:00:00,31.08.2026 00:00:00,"5 years, 92 days",165628800000,9972429.78,5,IT,80410000,80,N,N,S
20171207,6,Variant 2,2,30.12.2016 00:00:00,31.03.2022 00:00:00,"5 years, 91 days",165625200000,225409.8,5,IT,66600000,66,N,N,S
2017396241,6,Variant 1,1,02.10.2017 00:00:00,31.12.2022 00:00:00,"5 years, 91 days",165546000000,450000.0,5,IT,66510000,66,N,N,S
2016347486,6,Variant 2,2,03.10.2016 00:00:00,31.12.2021 00:00:00,"5 years, 90 days",165459600000,1821600.4,5,IT,98380000,98,N,N,S
2018432087,8,Variant 21,21,03.10.2018 00:00:00,31.12.2023 00:00:00,"5 years, 90 days",165459600000,,7,IT,66510000,66,N,N,S
2016428377,7,Variant 9,9,01.12.2016 00:00:00,28.02.2022 00:00:00,"5 years, 90 days",165456000000,882927.4,6,IT,98380000,98,N,N,S
20162872,6,Variant 1,1,04.01.2016 00:00:00,31.03.2021 00:00:00,"5 years, 87 days",165279600000,1473151.9,5,IT,90511100,90,N,N,S
2016199994,6,Variant 2,2,07.06.2016 00:00:00,31.08.2021 00:00:00,"5 years, 86 days",165110400000,,5,IT,85311300,85,,N,S
2021519244,6,Variant 1,1,08.10.2021 00:00:00,31.12.2026 00:00:00,"5 years, 85 days",165027600000,703500.0,5,IT,79940000,79,N,N,S
2017242865,5,Variant 3,3,22.06.2017 00:00:00,14.09.2022 00:00:00,"5 years, 85 days",165024000000,,4,IT,60112000,60,N,N,S
2018250668,5,Variant 3,3,08.06.2018 00:00:00,31.08.2023 00:00:00,"5 years, 85 days",165024000000,1292500.0,4,IT,85312110,85,N,N,S
2018445581,6,Variant 2,2,09.10.2018 00:00:00,31.12.2023 00:00:00,"5 years, 84 days",164941200000,370000.0,5,IT,60112000,60,N,N,S
2019483813,5,Variant 3,3,10.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 84 days",164941200000,2069258.5,4,IT,55524000,55,N,N,S
2019222615,6,Variant 2,2,10.05.2019 00:00:00,31.07.2024 00:00:00,"5 years, 84 days",164937600000,1690000.0,5,IT,55524000,55,N,N,S
2016358547,6,Variant 1,1,10.10.2016 00:00:00,31.12.2021 00:00:00,"5 years, 83 days",164854800000,1632687.0,5,IT,92500000,92,N,N,S
2018448306,6,Variant 2,2,10.10.2018 00:00:00,31.12.2023 00:00:00,"5 years, 83 days",164854800000,676000.0,5,IT,98371110,98,N,N,S
2021299841,5,Variant 3,3,10.06.2021 00:00:00,31.08.2026 00:00:00,"5 years, 83 days",164851200000,3513088.7,4,IT,55524000,55,N,N,S
2018449561,6,Variant 1,1,11.10.2018 00:00:00,31.12.2023 00:00:00,"5 years, 82 days",164768400000,140000.0,5,IT,66600000,66,N,N,S
2020432156,6,Variant 1,1,10.09.2020 00:00:00,30.11.2025 00:00:00,"5 years, 82 days",164768400000,4152750.0,5,IT,92610000,92,N,N,S
2019279925,6,Variant 2,2,12.06.2019 00:00:00,31.08.2024 00:00:00,"5 years, 82 days",164764800000,2608056.0,5,IT,55523100,55,N,N,S
2017409599,5,Variant 3,3,12.10.2017 00:00:00,31.12.2022 00:00:00,"5 years, 81 days",164682000000,50000.0,4,IT,66600000,66,N,N,S
2017409718,6,Variant 1,1,12.10.2017 00:00:00,31.12.2022 00:00:00,"5 years, 81 days",164682000000,849500.0,5,IT,66510000,66,N,N,S
2017410523,6,Variant 1,1,12.10.2017 00:00:00,31.12.2022 00:00:00,"5 years, 81 days",164682000000,430000.0,5,IT,66510000,66,N,N,S
2019488687,5,Variant 3,3,14.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 80 days",164595600000,910000.0,4,IT,85310000,85,N,N,S
2021420470,5,Variant 3,3,13.08.2021 00:00:00,31.10.2026 00:00:00,"5 years, 80 days",164595600000,5622727.25,4,IT,90512000,90,N,N,S
2019229743,5,Variant 3,3,14.05.2019 00:00:00,31.07.2024 00:00:00,"5 years, 80 days",164592000000,1477976.12,4,IT,55524000,55,N,N,S
2022201963,6,Variant 1,1,12.04.2022 00:00:00,30.06.2027 00:00:00,"5 years, 80 days",164592000000,750000.0,5,IT,66510000,66,N,N,S
2019491652,6,Variant 2,2,15.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 79 days",164509200000,635175.58,5,IT,90911200,90,N,N,S
2017145237,5,Variant 3,3,13.04.2017 00:00:00,30.06.2022 00:00:00,"5 years, 79 days",164505600000,,4,IT,60112000,60,N,N,S
2019600407,5,Variant 3,3,13.12.2019 00:00:00,28.02.2025 00:00:00,"5 years, 79 days",164505600000,501804.03,4,IT,90919000,90,N,N,S
2016134148,7,Variant 7,7,14.04.2016 00:00:00,30.06.2021 00:00:00,"5 years, 78 days",164419200000,2225360.0,6,IT,60100000,60,N,N,S
2021306540,5,Variant 3,3,15.06.2021 00:00:00,31.08.2026 00:00:00,"5 years, 78 days",164419200000,,4,IT,85312400,85,N,N,S
2017189347,6,Variant 1,1,16.05.2017 00:00:00,31.07.2022 00:00:00,"5 years, 77 days",164332800000,1090000.0,5,IT,55524000,55,N,N,S
2019499709,5,Variant 3,3,18.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 76 days",164250000000,375000.0,4,IT,66510000,66,N,N,S
2016211568,6,Variant 2,2,17.06.2016 00:00:00,31.08.2021 00:00:00,"5 years, 76 days",164246400000,,5,IT,55524000,55,N,N,S
2021314261,5,Variant 3,3,17.06.2021 00:00:00,31.08.2026 00:00:00,"5 years, 76 days",164246400000,2352900.0,4,IT,85320000,85,N,N,S
2018270765,6,Variant 1,1,18.06.2018 00:00:00,31.08.2023 00:00:00,"5 years, 75 days",164160000000,672000.0,5,IT,60130000,60,N,N,S
2017241481,6,Variant 2,2,19.06.2017 00:00:00,31.08.2022 00:00:00,"5 years, 74 days",164073600000,989910.0,5,IT,55524000,55,Y,N,S
2017286581,6,Variant 1,1,19.07.2017 00:00:00,30.09.2022 00:00:00,"5 years, 74 days",164073600000,1128000.0,5,IT,98390000,98,N,N,S
2018364952,8,Variant 15,15,20.08.2018 00:00:00,31.10.2023 00:00:00,"5 years, 73 days",163990800000,2655000.0,7,IT,66510000,66,N,N,S
2016215176,6,Variant 2,2,21.06.2016 00:00:00,31.08.2021 00:00:00,"5 years, 72 days",163900800000,2541000.0,5,IT,90511000,90,N,N,S
2019510527,5,Variant 3,3,24.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 70 days",163731600000,574750.0,4,IT,66510000,66,N,N,S
2016219279,6,Variant 2,2,23.06.2016 00:00:00,31.08.2021 00:00:00,"5 years, 70 days",163728000000,4013989.0,5,IT,80410000,80,,N,S
2016381156,6,Variant 1,1,25.10.2016 00:00:00,31.12.2021 00:00:00,"5 years, 68 days",163558800000,1142820.2,5,IT,85320000,85,N,N,S
2017430533,6,Variant 2,2,25.10.2017 00:00:00,31.12.2022 00:00:00,"5 years, 68 days",163558800000,9825000.0,5,IT,66510000,66,N,N,S
2017431780,6,Variant 2,2,25.10.2017 00:00:00,31.12.2022 00:00:00,"5 years, 68 days",163558800000,2655000.0,5,IT,90500000,90,N,N,S
2018327159,9,Variant 66,66,25.07.2018 00:00:00,30.09.2023 00:00:00,"5 years, 68 days",163555200000,1512340.0,8,IT,90900000,90,N,N,S
2021267965,5,Variant 3,3,25.05.2021 00:00:00,31.07.2026 00:00:00,"5 years, 68 days",163555200000,1172257.38,4,IT,80110000,80,N,N,S
201836020,6,Variant 1,1,23.01.2018 00:00:00,31.03.2023 00:00:00,"5 years, 67 days",163551600000,9356250.0,5,IT,66516500,66,N,N,S
2022102695,5,Variant 3,3,22.02.2022 00:00:00,30.04.2027 00:00:00,"5 years, 67 days",163551600000,,4,IT,92521000,92,N,N,S
2016148762,6,Variant 2,2,26.04.2016 00:00:00,30.06.2021 00:00:00,"5 years, 66 days",163382400000,,5,IT,66600000,66,,N,S
2017161038,6,Variant 1,1,26.04.2017 00:00:00,30.06.2022 00:00:00,"5 years, 66 days",163382400000,,5,IT,55524000,55,N,N,S
2020518155,6,Variant 1,1,27.10.2020 00:00:00,31.12.2025 00:00:00,"5 years, 66 days",163382400000,,5,IT,90511000,90,N,N,S
2020518356,6,Variant 1,1,27.10.2020 00:00:00,31.12.2025 00:00:00,"5 years, 66 days",163382400000,6127605.0,5,IT,66510000,66,N,N,S
2022293534,6,Variant 1,1,27.05.2022 00:00:00,31.07.2027 00:00:00,"5 years, 66 days",163382400000,1178274.08,5,IT,80110000,80,N,N,S
201842949,5,Variant 4,4,26.01.2018 00:00:00,01.04.2023 00:00:00,"5 years, 65 days",163378800000,605700.0,5,IT,79940000,79,Y,N,S
2019255980,6,Variant 2,2,29.05.2019 00:00:00,31.07.2024 00:00:00,"5 years, 65 days",163296000000,,5,IT,60112000,60,N,N,S
2019513524,6,Variant 2,2,29.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 65 days",163296000000,,5,IT,66510000,66,N,N,S
2019517092,6,Variant 2,2,30.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 64 days",163209600000,840820.95,5,IT,77310000,77,N,N,S
2019517195,6,Variant 1,1,30.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 64 days",163209600000,384000.0,5,IT,79940000,79,N,N,S
2019517280,6,Variant 2,2,30.10.2019 00:00:00,31.12.2024 00:00:00,"5 years, 64 days",163209600000,829558.0,5,IT,90910000,90,N,N,S
2021220085,5,Variant 3,3,28.04.2021 00:00:00,30.06.2026 00:00:00,"5 years, 64 days",163209600000,1025670.0,4,IT,55524000,55,N,N,S
2022299001,5,Variant 3,3,30.05.2022 00:00:00,31.07.2027 00:00:00,"5 years, 63 days",163123200000,1275000.0,4,IT,66515100,66,N,N,S
2021449416,5,Variant 3,3,01.09.2021 00:00:00,31.10.2026 00:00:00,"5 years, 61 days",162954000000,1250000.0,4,IT,90620000,90,N,N,S
201955563,6,Variant 1,1,01.02.2019 00:00:00,31.03.2024 00:00:00,"5 years, 60 days",162864000000,125000.0,5,IT,66600000,66,N,N,S
2020531440,6,Variant 2,2,02.11.2020 00:00:00,31.12.2025 00:00:00,"5 years, 60 days",162864000000,3545025.0,5,IT,66510000,66,N,N,S
2017263801,6,Variant 2,2,04.07.2017 00:00:00,31.08.2022 00:00:00,"5 years, 59 days",162777600000,851500.0,5,IT,60100000,60,N,N,S
2020531720,6,Variant 23,23,03.11.2020 00:00:00,31.12.2025 00:00:00,"5 years, 59 days",162777600000,247083.6,5,IT,66600000,66,N,N,S
2020531972,6,Variant 1,1,03.11.2020 00:00:00,31.12.2025 00:00:00,"5 years, 59 days",162777600000,799000.0,10,IT,66510000,66,N,N,S
2017172178,6,Variant 1,1,04.05.2017 00:00:00,30.06.2022 00:00:00,"5 years, 58 days",162691200000,1787996.0,5,IT,60130000,60,N,N,S
2017269026,6,Variant 2,2,07.07.2017 00:00:00,31.08.2022 00:00:00,"5 years, 56 days",162518400000,1225000.0,5,IT,98380000,98,N,N,S
2021293031,6,Variant 1,1,07.06.2021 00:00:00,31.07.2026 00:00:00,"5 years, 55 days",162432000000,2307120.0,5,IT,80110000,80,N,N,S
2018253068,6,Variant 1,1,08.06.2018 00:00:00,31.07.2023 00:00:00,"5 years, 54 days",162345600000,1568608.1,5,IT,80410000,80,N,N,S
2020544867,5,Variant 3,3,09.11.2020 00:00:00,31.12.2025 00:00:00,"5 years, 53 days",162259200000,1197350.0,4,IT,66500000,66,N,N,S
2016241982,6,Variant 14,14,11.07.2016 00:00:00,31.08.2021 00:00:00,"5 years, 52 days",162172800000,,5,IT,66512100,66,N,N,S
2022385221,5,Variant 3,3,12.07.2022 00:00:00,31.08.2027 00:00:00,"5 years, 51 days",162086400000,2388026.0,4,IT,92610000,92,N,N,S
2021130964,6,Variant 1,1,11.03.2021 00:00:00,30.04.2026 00:00:00,"5 years, 50 days",162082800000,423225.0,5,IT,66510000,66,N,N,S
2017229567,6,Variant 1,1,12.06.2017 00:00:00,31.07.2022 00:00:00,"5 years, 50 days",162000000000,2996982.0,5,IT,55524000,55,N,N,S
2019227298,6,Variant 1,1,13.05.2019 00:00:00,30.06.2024 00:00:00,"5 years, 50 days",162000000000,2366400.0,5,IT,55524000,55,N,N,S
2022389319,5,Variant 3,3,13.07.2022 00:00:00,31.08.2027 00:00:00,"5 years, 50 days",162000000000,5759013.83,4,IT,85312110,85,N,N,S
2017279251,6,Variant 2,2,14.07.2017 00:00:00,31.08.2022 00:00:00,"5 years, 49 days",161913600000,1375600.0,5,IT,60130000,60,N,N,S
2022325966,5,Variant 3,3,13.06.2022 00:00:00,31.07.2027 00:00:00,"5 years, 49 days",161913600000,7830375.0,4,IT,60112000,60,N,N,S
2016326679,6,Variant 1,1,16.09.2016 00:00:00,31.10.2021 00:00:00,"5 years, 46 days",161654400000,800000.0,5,IT,90620000,90,N,N,S
2018511633,6,Variant 2,2,16.11.2018 00:00:00,31.12.2023 00:00:00,"5 years, 46 days",161654400000,3569005.0,5,IT,66510000,66,N,N,S
2022399598,6,Variant 1,1,18.07.2022 00:00:00,31.08.2027 00:00:00,"5 years, 45 days",161568000000,1515587.71,5,IT,85312400,85,N,N,S
2018265872,6,Variant 1,1,19.06.2018 00:00:00,31.07.2023 00:00:00,"5 years, 43 days",161395200000,778256.0,5,IT,60172000,60,N,N,S
2018270793,6,Variant 2,2,21.06.2018 00:00:00,31.07.2023 00:00:00,"5 years, 41 days",161222400000,,5,IT,85320000,85,N,N,S
2018520542,4,Variant 8,8,21.11.2018 00:00:00,31.12.2023 00:00:00,"5 years, 41 days",161222400000,,4,IT,66510000,66,,N,S
2017199681,5,Variant 5,5,22.05.2017 00:00:00,30.06.2022 00:00:00,"5 years, 40 days",161136000000,,5,IT,55320000,55,N,N,S
2021604668,5,Variant 3,3,22.11.2021 00:00:00,31.12.2026 00:00:00,"5 years, 40 days",161136000000,,4,IT,90620000,90,N,N,S
2021605000,6,Variant 2,2,22.11.2021 00:00:00,31.12.2026 00:00:00,"5 years, 40 days",161136000000,491803.25,5,IT,98371110,98,N,N,S
2016415395,6,Variant 6,6,23.11.2016 00:00:00,31.12.2021 00:00:00,"5 years, 39 days",161049600000,3434582.39,5,IT,90511100,90,N,N,S
